Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	cell cycle	74	11.653543307086615	4.055746851528322E-31	147841, 64151, 29127, 332, 10403, 51530, 8318, 983, 10197, 220042, 3054, 259266, 81620, 6839, 9735, 9212, 11339, 11004, 9585, 56647, 4751, 55055, 9787, 8208, 9055, 55320, 55559, 10726, 10051, 55215, 11130, 81610, 51203, 113130, 79866, 6790, 1033, 55165, 157313, 5347, 83461, 4678, 55355, 2177, 54069, 93323, 4172, 55143, 221150, 10036, 890, 11065, 699, 4176, 3833, 3832, 246184, 1063, 26271, 79075, 1062, 54443, 1870, 9232, 5997, 994, 899, 9133, 993, 8914, 991, 9184, 891, 1164	585	457	18500	5.1207241579232825	1.7196366650480085E-28	8.598183325240043E-29	5.704931825144687E-28
GOTERM_CC_FAT	GO:0043232~intracellular non-membrane-bounded organelle	191	30.078740157480315	1.5412314415066067E-30	646753, 256364, 1478, 29127, 51373, 332, 8318, 3925, 2956, 727803, 51367, 3858, 3713, 23649, 55226, 3856, 8727, 11339, 29901, 113457, 55559, 10726, 55215, 55723, 441502, 3848, 54888, 5347, 84790, 441377, 6749, 10733, 284085, 329, 6760, 3833, 3832, 3835, 1063, 1062, 55929, 1058, 9184, 203068, 122704, 5917, 147841, 7846, 64151, 10951, 983, 28977, 10383, 54663, 10381, 4860, 8364, 81887, 5705, 5700, 10969, 10376, 4747, 10436, 10576, 51264, 9212, 645979, 6199, 9584, 9585, 65003, 4751, 10432, 55320, 56604, 10051, 26574, 6790, 1808, 116832, 29109, 7277, 55355, 51154, 7272, 728937, 55143, 5905, 4670, 23246, 27436, 10357, 5725, 100131971, 5001, 8914, 644191, 387841, 9463, 142, 5437, 192666, 84733, 10403, 7297, 10799, 2288, 9928, 644934, 387103, 9638, 56992, 7280, 7283, 3885, 5036, 9735, 64601, 11004, 7936, 55055, 728823, 79019, 9055, 4692, 4839, 201254, 65083, 11130, 81610, 6183, 10528, 113130, 51203, 55165, 9219, 10112, 2177, 54069, 1265, 63875, 84722, 54606, 4173, 4172, 83743, 4176, 699, 26271, 51602, 3021, 994, 6675, 991, 51318, 396, 397, 891, 10121, 84916, 51042, 4000, 647000, 9790, 5984, 5985, 7019, 6118, 3190, 54853, 259266, 64782, 29889, 6839, 22948, 79050, 7311, 3184, 9787, 3181, 23603, 6705, 11073, 6700, 9260, 729686, 55839, 2521, 93323, 221150, 100129552, 9933, 6231, 6525, 7153, 79075, 54443, 5393, 79929, 9133	425	2543	12359	2.1841447109712937	5.748793276819643E-28	5.748793276819643E-28	2.1278461756057917E-27
GOTERM_CC_FAT	GO:0043228~non-membrane-bounded organelle	191	30.078740157480315	1.5412314415066067E-30	646753, 256364, 1478, 29127, 51373, 332, 8318, 3925, 2956, 727803, 51367, 3858, 3713, 23649, 55226, 3856, 8727, 11339, 29901, 113457, 55559, 10726, 55215, 55723, 441502, 3848, 54888, 5347, 84790, 441377, 6749, 10733, 284085, 329, 6760, 3833, 3832, 3835, 1063, 1062, 55929, 1058, 9184, 203068, 122704, 5917, 147841, 7846, 64151, 10951, 983, 28977, 10383, 54663, 10381, 4860, 8364, 81887, 5705, 5700, 10969, 10376, 4747, 10436, 10576, 51264, 9212, 645979, 6199, 9584, 9585, 65003, 4751, 10432, 55320, 56604, 10051, 26574, 6790, 1808, 116832, 29109, 7277, 55355, 51154, 7272, 728937, 55143, 5905, 4670, 23246, 27436, 10357, 5725, 100131971, 5001, 8914, 644191, 387841, 9463, 142, 5437, 192666, 84733, 10403, 7297, 10799, 2288, 9928, 644934, 387103, 9638, 56992, 7280, 7283, 3885, 5036, 9735, 64601, 11004, 7936, 55055, 728823, 79019, 9055, 4692, 4839, 201254, 65083, 11130, 81610, 6183, 10528, 113130, 51203, 55165, 9219, 10112, 2177, 54069, 1265, 63875, 84722, 54606, 4173, 4172, 83743, 4176, 699, 26271, 51602, 3021, 994, 6675, 991, 51318, 396, 397, 891, 10121, 84916, 51042, 4000, 647000, 9790, 5984, 5985, 7019, 6118, 3190, 54853, 259266, 64782, 29889, 6839, 22948, 79050, 7311, 3184, 9787, 3181, 23603, 6705, 11073, 6700, 9260, 729686, 55839, 2521, 93323, 221150, 100129552, 9933, 6231, 6525, 7153, 79075, 54443, 5393, 79929, 9133	425	2543	12359	2.1841447109712937	5.748793276819643E-28	5.748793276819643E-28	2.1278461756057917E-27
SP_PIR_KEYWORDS	cell division	55	8.661417322834646	8.287118536504064E-29	147841, 64151, 29127, 332, 10403, 51530, 983, 259266, 9735, 9212, 11004, 11339, 9585, 4751, 55055, 9055, 55320, 10726, 55559, 10051, 11130, 81610, 113130, 51203, 79866, 55165, 157313, 83461, 5347, 54069, 93323, 55143, 221150, 4174, 890, 11065, 699, 3833, 3832, 246184, 1063, 1062, 26271, 54443, 9232, 899, 994, 9133, 993, 8914, 9184, 991, 891, 8558, 1164	585	262	18500	6.638611600443661	3.513738259477723E-26	1.1712460864925744E-26	1.1656902663891114E-25
GOTERM_CC_FAT	GO:0031974~membrane-enclosed lumen	151	23.77952755905512	7.734409594771802E-27	5437, 1478, 51373, 332, 9862, 10799, 8318, 2288, 2648, 5441, 54623, 51367, 204, 81620, 23649, 5743, 55226, 4686, 5036, 10001, 10629, 11339, 10721, 7936, 8208, 4839, 55215, 65083, 51593, 6183, 9984, 10528, 138151, 51203, 84126, 54888, 23198, 10946, 54938, 9219, 51805, 5347, 6749, 2177, 10112, 10733, 7184, 4173, 811, 54606, 5427, 83743, 4172, 4174, 5154, 890, 4176, 3838, 5625, 1063, 26271, 51602, 6675, 994, 10025, 55388, 55929, 993, 9184, 991, 51318, 891, 84916, 7919, 122704, 23203, 5917, 55135, 10951, 51042, 26121, 26519, 4000, 28977, 983, 9790, 54663, 23753, 5984, 5985, 8364, 7019, 6118, 3190, 54853, 81887, 3054, 64782, 29889, 5705, 51726, 22948, 5700, 79050, 10969, 7311, 10436, 51264, 10576, 6199, 9584, 10572, 9585, 65003, 4751, 3181, 10432, 6195, 7004, 3661, 11073, 9536, 55257, 732360, 26574, 729686, 9129, 55355, 51154, 22809, 2521, 55143, 23246, 4670, 30827, 6628, 11065, 9933, 246184, 7153, 79075, 51747, 5725, 1870, 5393, 2235, 5001, 6631, 10785, 142, 6426	425	1839	12359	2.3877542142468733	2.8849347788498823E-24	1.4424673894249412E-24	1.0678236528003878E-23
GOTERM_CC_FAT	GO:0070013~intracellular organelle lumen	147	23.1496062992126	1.1324535129615807E-26	5437, 1478, 51373, 332, 9862, 10799, 8318, 2288, 2648, 5441, 54623, 51367, 81620, 23649, 5743, 55226, 4686, 5036, 10001, 10629, 11339, 10721, 7936, 8208, 4839, 55215, 65083, 51593, 6183, 9984, 10528, 138151, 51203, 84126, 54888, 23198, 10946, 54938, 9219, 51805, 5347, 6749, 2177, 10112, 10733, 7184, 4173, 811, 54606, 5427, 83743, 4172, 4174, 890, 4176, 3838, 5625, 1063, 26271, 51602, 994, 6675, 10025, 55388, 55929, 993, 9184, 991, 51318, 891, 84916, 7919, 122704, 23203, 5917, 55135, 10951, 51042, 26121, 4000, 28977, 983, 9790, 54663, 23753, 5984, 5985, 8364, 7019, 6118, 3190, 54853, 81887, 3054, 64782, 29889, 5705, 51726, 22948, 5700, 79050, 10969, 7311, 10436, 51264, 10576, 6199, 9584, 10572, 9585, 65003, 4751, 3181, 10432, 6195, 7004, 3661, 11073, 55257, 732360, 26574, 729686, 9129, 55355, 51154, 22809, 2521, 55143, 23246, 4670, 30827, 6628, 11065, 9933, 246184, 7153, 79075, 51747, 1870, 5725, 5393, 2235, 5001, 6631, 10785, 142, 6426	425	1764	12359	2.4233333333333333	4.224051603346696E-24	1.4080172011155652E-24	1.5634815198495376E-23
GOTERM_CC_FAT	GO:0043233~organelle lumen	148	23.30708661417323	3.835957745840014E-26	5437, 1478, 51373, 332, 9862, 10799, 8318, 2288, 2648, 5441, 54623, 51367, 81620, 23649, 5743, 55226, 4686, 5036, 10001, 10629, 11339, 10721, 7936, 8208, 4839, 55215, 65083, 51593, 6183, 9984, 10528, 138151, 51203, 84126, 54888, 23198, 10946, 54938, 9219, 51805, 5347, 6749, 2177, 10112, 10733, 7184, 4173, 811, 54606, 5427, 83743, 4172, 4174, 5154, 890, 4176, 3838, 5625, 1063, 26271, 51602, 994, 6675, 10025, 55388, 55929, 993, 9184, 991, 51318, 891, 84916, 7919, 122704, 23203, 5917, 55135, 10951, 51042, 26121, 4000, 28977, 983, 9790, 54663, 23753, 5984, 5985, 8364, 7019, 6118, 3190, 54853, 81887, 3054, 64782, 29889, 5705, 51726, 22948, 5700, 79050, 10969, 7311, 10436, 51264, 10576, 6199, 9584, 10572, 9585, 65003, 4751, 3181, 10432, 6195, 7004, 3661, 11073, 55257, 732360, 26574, 729686, 9129, 55355, 51154, 22809, 2521, 55143, 23246, 4670, 30827, 6628, 11065, 9933, 246184, 7153, 79075, 51747, 5725, 1870, 5393, 2235, 5001, 6631, 10785, 142, 6426	425	1805	12359	2.3843988919667587	1.4308122391983253E-23	3.577030597995813E-24	5.295978137645654E-23
GOTERM_CC_FAT	GO:0031981~nuclear lumen	129	20.31496062992126	5.496262335942265E-26	5437, 1478, 332, 9862, 10799, 8318, 2288, 2648, 5441, 54623, 51367, 81620, 23649, 55226, 4686, 5036, 10001, 10629, 11339, 10721, 7936, 8208, 4839, 55215, 65083, 51593, 9984, 10528, 138151, 51203, 84126, 54888, 23198, 10946, 9219, 5347, 6749, 2177, 10112, 10733, 4173, 54606, 5427, 83743, 4172, 4174, 890, 4176, 3838, 1063, 26271, 51602, 994, 6675, 10025, 55388, 55929, 993, 9184, 991, 891, 84916, 7919, 55135, 5917, 10951, 51042, 26121, 4000, 983, 9790, 54663, 5984, 5985, 8364, 6118, 3190, 54853, 81887, 3054, 64782, 29889, 5705, 22948, 5700, 79050, 10969, 7311, 10436, 10576, 6199, 9584, 10572, 9585, 4751, 3181, 10432, 6195, 7004, 3661, 11073, 55257, 26574, 732360, 729686, 9129, 55355, 51154, 22809, 2521, 55143, 23246, 4670, 30827, 6628, 11065, 9933, 7153, 246184, 79075, 51747, 1870, 5725, 5393, 5001, 6631, 10785, 142, 6426	425	1435	12359	2.614160278745645	2.050105851306465E-23	4.10021170261293E-24	7.588218405555263E-23
SP_PIR_KEYWORDS	phosphoprotein	348	54.803149606299215	5.846090712706831E-25	256364, 646753, 5232, 1479, 10342, 1478, 29127, 51373, 332, 54107, 9862, 8318, 158, 79901, 6491, 7064, 3925, 2956, 727803, 79080, 3858, 51367, 23649, 5743, 55226, 3856, 10629, 83605, 11339, 8727, 1984, 56647, 7172, 8208, 10726, 113457, 55559, 55215, 55723, 51593, 9984, 3848, 55210, 54888, 8241, 54478, 2597, 5347, 4784, 441377, 84790, 6749, 4234, 150468, 7184, 10733, 375449, 9891, 8233, 55872, 3838, 10212, 3833, 3832, 2305, 3835, 1063, 1062, 10078, 23623, 29015, 221092, 88745, 55388, 55929, 1058, 10494, 9184, 203068, 286257, 10067, 55135, 5917, 147841, 7846, 64151, 10951, 84959, 51530, 23175, 983, 65010, 93100, 10589, 10383, 54663, 10381, 8364, 7850, 81887, 976, 5708, 146691, 5707, 5702, 5700, 10969, 10376, 2261, 4747, 10436, 3954, 9212, 84950, 645979, 6199, 9584, 9585, 55611, 10572, 4751, 5315, 10432, 729403, 55320, 6195, 10051, 10460, 9319, 65981, 65980, 26019, 51659, 55257, 83596, 79866, 26574, 6790, 7965, 1808, 2873, 157313, 729708, 558, 7277, 1802, 29109, 29108, 55355, 4678, 7083, 51154, 7272, 728937, 5905, 55143, 23246, 30827, 4670, 10036, 47, 246184, 27436, 5725, 23148, 100131971, 8914, 644191, 200081, 10785, 9463, 142, 79000, 54517, 7298, 10403, 7297, 2288, 9928, 644934, 2648, 4927, 23306, 9040, 85012, 10153, 54623, 9638, 56993, 56992, 10808, 129138, 81620, 7280, 81622, 22882, 79792, 10535, 4686, 5036, 9735, 23457, 11004, 7936, 471, 54922, 5939, 11146, 728823, 9055, 81618, 9158, 9052, 4839, 9156, 7517, 65083, 81610, 11130, 10528, 57559, 51203, 26063, 113130, 84126, 9768, 3312, 3895, 55165, 23198, 10946, 3320, 54938, 9219, 1503, 83461, 29089, 2177, 10112, 79763, 57418, 54069, 1265, 4173, 54606, 5427, 84722, 4172, 83743, 51700, 890, 116988, 4176, 699, 54939, 57819, 8662, 26271, 9232, 291, 51603, 6674, 3021, 51602, 2280, 994, 84619, 10024, 993, 991, 64207, 7533, 397, 891, 6574, 84310, 7919, 8558, 4953, 5891, 25923, 8570, 26121, 57130, 4000, 647000, 9790, 8260, 9833, 10197, 51329, 7019, 80005, 3190, 6118, 54853, 3054, 259266, 29889, 6839, 11182, 1854, 9404, 85360, 7311, 2805, 5496, 3184, 9787, 3181, 79650, 23603, 55692, 3661, 5871, 2030, 11073, 56848, 113174, 9260, 9123, 1033, 729686, 9129, 55839, 197259, 2521, 57019, 6431, 93323, 3670, 6627, 2733, 8402, 221150, 6434, 100129552, 27341, 5099, 6625, 9277, 6231, 26099, 6525, 7153, 55577, 54443, 79077, 51747, 1870, 5393, 3161, 9667, 5997, 9133, 79921, 6631, 53827, 6426	585	7171	18500	1.53467134362407	2.4787424621876965E-22	6.196856155469241E-23	8.223281723571126E-22
SP_PIR_KEYWORDS	acetylation	176	27.716535433070867	3.913053096288521E-24	5437, 646753, 5232, 10342, 1478, 54517, 54107, 158, 2288, 644934, 7064, 3925, 2956, 727803, 9040, 10153, 131076, 56993, 204, 56992, 129138, 10808, 55226, 4686, 5036, 3856, 10001, 1984, 471, 7172, 11146, 11332, 728823, 8208, 10165, 4839, 10726, 9156, 119559, 1434, 318, 51020, 9984, 51203, 26063, 55210, 51499, 3312, 8241, 3035, 10946, 3320, 54938, 51806, 9219, 2597, 51194, 1503, 84908, 6749, 441377, 84790, 4234, 79763, 1265, 4173, 811, 54606, 4172, 140707, 4174, 55872, 4176, 3838, 10212, 8662, 3832, 10419, 1063, 10078, 55732, 221092, 291, 9232, 3021, 2280, 6675, 58527, 9184, 203068, 396, 397, 7533, 891, 10121, 23597, 7919, 6723, 23203, 5917, 25923, 8570, 51530, 4000, 647000, 983, 10383, 8260, 10381, 5984, 10197, 8364, 4860, 80005, 3190, 6118, 3054, 5708, 5707, 5691, 5705, 5702, 5700, 22948, 1854, 7311, 4747, 3954, 10436, 10576, 9212, 84950, 645979, 5496, 9584, 55611, 3184, 79650, 5315, 3181, 729403, 23603, 10051, 9319, 3265, 65980, 11073, 5711, 51659, 26574, 2873, 729686, 729708, 7277, 728554, 4678, 728937, 6431, 5905, 8402, 6627, 23246, 4670, 30827, 100129552, 11065, 47, 6625, 6231, 26099, 55572, 7153, 54443, 51747, 5725, 5393, 9667, 100131971, 2237, 8914, 644191, 6631, 10785, 1164, 142, 84833, 6426	585	2604	18500	2.1374085890214922	1.6591345128263327E-21	3.3182690256526655E-22	5.504214626730248E-21
GOTERM_BP_FAT	GO:0051301~cell division	55	8.661417322834646	1.0190072568852117E-23	147841, 64151, 29127, 332, 10403, 51530, 983, 259266, 9735, 9212, 11339, 29901, 9585, 4751, 55055, 9055, 55320, 10726, 55559, 10051, 11130, 81610, 113130, 51203, 26574, 79866, 55165, 157313, 83461, 5347, 54069, 93323, 55143, 221150, 4174, 890, 11065, 699, 3833, 3832, 246184, 1063, 1062, 26271, 54443, 9232, 899, 994, 9133, 993, 8914, 991, 891, 8558, 1164	476	293	13123	5.175129778874007	2.108326014495503E-20	2.3425844605505587E-21	1.7589388468980307E-20
SP_PIR_KEYWORDS	nucleus	238	37.480314960629926	3.439460357846492E-23	1479, 1478, 29127, 3084, 54107, 332, 3281, 9862, 8318, 56731, 2956, 79080, 51367, 23649, 5744, 55226, 10629, 11339, 1984, 56647, 8208, 10726, 55559, 55215, 8438, 55723, 51593, 1434, 9984, 54888, 8241, 51194, 2597, 5347, 4784, 6749, 79622, 4234, 10733, 8233, 1466, 6760, 3838, 3833, 10212, 2305, 3835, 1063, 23623, 221092, 55388, 55929, 1058, 9184, 7718, 147841, 55135, 64151, 10951, 84959, 51530, 23175, 983, 10589, 54663, 8364, 81887, 5705, 5702, 5700, 10969, 10436, 9212, 84950, 9584, 10572, 9585, 4751, 5315, 10432, 729403, 55320, 10051, 2119, 51659, 55257, 26574, 7965, 2873, 157313, 84057, 27148, 728554, 55355, 4678, 51154, 5905, 55143, 23246, 4670, 30827, 10036, 246184, 5725, 10357, 118472, 23148, 2237, 5001, 8914, 10785, 142, 5437, 54807, 84733, 10403, 10799, 2288, 9928, 2648, 387103, 4927, 220042, 85012, 10153, 5441, 54623, 81620, 22882, 10535, 4686, 5036, 9735, 10001, 89958, 11004, 7936, 5939, 79019, 4692, 9158, 9055, 201254, 4839, 9156, 7517, 65083, 11130, 10528, 51203, 113130, 84126, 9768, 23198, 10946, 9219, 2177, 79763, 5699, 54069, 4173, 54606, 55010, 5427, 4172, 83743, 4174, 890, 4176, 699, 57819, 10419, 26271, 27300, 9232, 3021, 51602, 10025, 899, 84619, 64207, 891, 84916, 7919, 57407, 8570, 51042, 26121, 4000, 9790, 8260, 5984, 10197, 5985, 51329, 6118, 3190, 54853, 132625, 3054, 259266, 64782, 29889, 6839, 5691, 1854, 79050, 7311, 3184, 9787, 3181, 7004, 3661, 11073, 732360, 729686, 55839, 9129, 22809, 2521, 11267, 6431, 6627, 2733, 3670, 6628, 6434, 6625, 9933, 7153, 79075, 54443, 51747, 1870, 5393, 9667, 79921, 6631, 6426	585	4193	18500	1.7950144828275045	1.4583311917269124E-20	2.430551986211521E-21	4.838045266412003E-20
GOTERM_BP_FAT	GO:0007017~microtubule-based process	45	7.086614173228346	4.104006073819511E-19	10460, 11130, 7846, 51203, 10403, 9928, 3895, 6790, 647000, 10383, 6687, 10381, 729686, 7277, 3925, 727803, 84790, 7272, 10112, 93323, 84722, 56992, 7280, 11065, 7283, 3838, 6760, 3833, 3832, 3835, 27436, 1062, 26271, 10376, 4747, 11004, 29901, 1058, 9585, 4751, 203068, 9055, 1164, 56604, 113457, 55559	476	244	13123	5.084507163521146	8.491188566732569E-16	8.491188566732569E-17	7.084047402382506E-16
GOTERM_CC_FAT	GO:0005654~nucleoplasm	85	13.385826771653544	1.3671342294104962E-18	5437, 55135, 10951, 9862, 8318, 26121, 983, 2648, 5984, 5985, 8364, 6118, 3190, 3054, 5441, 64782, 54623, 81620, 23649, 4686, 7311, 10001, 10629, 11339, 6199, 10721, 9584, 9585, 10572, 7936, 3181, 10432, 8208, 6195, 55215, 7004, 3661, 51593, 11073, 9984, 138151, 84126, 55257, 732360, 23198, 10946, 729686, 9219, 9129, 5347, 6749, 2177, 22809, 10112, 4173, 5427, 4172, 30827, 23246, 6628, 4174, 890, 11065, 4176, 3838, 246184, 7153, 26271, 79075, 1870, 5725, 51747, 55388, 10025, 994, 55929, 5001, 993, 991, 891, 6631, 10785, 7919, 142, 6426	425	876	12359	2.8216894977168954	5.099410675701151E-16	8.499017792835251E-17	1.8874850741087902E-15
GOTERM_CC_FAT	GO:0005819~spindle	34	5.354330708661418	2.111029353093557E-18	81610, 29127, 10951, 51203, 332, 9928, 983, 6790, 729686, 5347, 7272, 259266, 93323, 84722, 55143, 221150, 56992, 699, 7283, 3833, 3832, 3835, 1063, 1062, 26271, 9735, 9212, 29901, 9585, 4751, 991, 9787, 9055, 55559	425	146	12359	6.772054794520548	7.874139487038968E-16	1.1248770695769954E-16	2.9145173233558367E-15
